q,NormalSparsity
0.0334,0.187644859455823
0.0335,0.18777903936672816
0.0336,0.18791301879233469
0.0337,0.1880467987369717
0.0338,0.18818038019693512
0.0339,0.1883137641605756
0.0340,0.18844695160838607
0.0341,0.18857994351308655
0.0342,0.1887127408397093
0.0343,0.18884534454568178
0.0344,0.1889777555809094
0.0345,0.18910997488785572
0.0346,0.1892420034016234
0.0347,0.1893738420500318
0.0348,0.18950549175369658
0.0349,0.1896369534261047
0.0350,0.18976822797369092
0.0351,0.18989931629591275
0.0352,0.19003021928532352
0.0353,0.19016093782764532
0.0354,0.19029147280184094
0.0355,0.1904218250801845
0.0356,0.1905519955283312
0.0357,0.19068198500538608
0.0358,0.19081179436397264
0.0359,0.1909414244502991
0.0360,0.1910708761042253
0.0361,0.19120015015932773
0.0362,0.19132924744296417
0.0363,0.19145816877633723
0.0364,0.19158691497455715
0.0365,0.1917154868467041
0.0366,0.19184388519588905
0.0367,0.1919721108193143
0.0368,0.1921001645083335
0.0369,0.19222804704851004
0.0370,0.19235575921967515
0.0371,0.19248330179598605
0.0372,0.19261067554598169
0.0373,0.1927378812326392
0.0374,0.19286491961342916
0.0375,0.19299179144036993
0.0376,0.19311849746008172
0.0377,0.1932450384138395
0.0378,0.1933714150376258
0.0379,0.1934976280621825
0.0380,0.19362367821306203
0.0381,0.1937495662106778
0.0382,0.19387529277035448
0.0383,0.19400085860237706
0.0384,0.1941262644120399
0.0385,0.19425151089969434
0.0386,0.19437659876079708
0.0387,0.19450152868595608
0.0388,0.19462630136097786
0.0389,0.19475091746691303
0.0390,0.19487537768010144
0.0391,0.1949996826722171
0.0392,0.1951238331103123
0.0393,0.195247829656861
0.0394,0.1953716729698026
0.0395,0.19549536370258414
0.0396,0.19561890250420216
0.0397,0.19574229001924498
0.0398,0.1958655268879333
0.0399,0.19598861374616103
0.0400,0.19611155122553545
0.0401,0.19623433995341674
0.0402,0.19635698055295733
0.0403,0.1964794736431409
0.0404,0.1966018198388199
0.0405,0.19672401975075435
0.0406,0.19684607398564857
0.0407,0.19696798314618863
0.0408,0.19708974783107844
0.0409,0.19721136863507632
0.0410,0.19733284614903046
0.0411,0.19745418095991418
0.0412,0.19757537365086103
0.0413,0.19769642480119914
0.0414,0.1978173349864855
0.0415,0.19793810477853935
0.0416,0.19805873474547595
0.0417,0.19817922545173902
0.0418,0.19829957745813392
0.0419,0.19841979132185947
0.0420,0.19853986759653983
0.0421,0.19865980683225612
0.0422,0.1987796095755774
0.0423,0.1988992763695919
0.0424,0.1990188077539368
0.0425,0.199138204264829
0.0426,0.19925746643509443
